#do_sensitivity.py --input_csv sensitivity_info --bias .03 --output_dir sensitivity_output --covariate_dir ./covariates/
alpha,delta,Rsq
0.5516,4.2491874612798984e-05,0.08153652662624704
0.5521,4.240605381557691e-05,0.08153652660091283
0.5526,4.2320388322005365e-05,0.08153652657566046
0.5531,4.223487771090264e-05,0.08153652655048887
0.5536,4.214952156260906e-05,0.0815365265253985
0.5541,4.206431945897929e-05,0.0815365265003882
0.5546,4.197927098337639e-05,0.0815365264754587
0.5551,4.1894375720664144e-05,0.08153652645060935
0.5556,4.180963325720075e-05,0.08153652642583939
0.5561,4.172504318083234e-05,0.08153652640114938
0.5566,4.164060508088564e-05,0.08153652637653819
0.5571,4.155631854816195e-05,0.08153652635200596
0.5576,4.147218317493041e-05,0.08153652632755305
0.5581,4.138819855492077e-05,0.08153652630317794
0.5586,4.130436428331791e-05,0.081536526278881
0.5591,4.122067995675455e-05,0.08153652625466187
0.5596,4.113714517330524e-05,0.08153652623052063
0.5601,4.1053759532479345e-05,0.08153652620645627
0.5606,4.097052263521544e-05,0.08153652618246901
0.5611,4.0887434083874385e-05,0.08153652615855891
0.5616,4.080449348223287e-05,0.08153652613472474
0.5621,4.0721700435477866e-05,0.08153652611096723
0.5626,4.063905455019938e-05,0.08153652608728519
0.5631,4.055655543438518e-05,0.08153652606367942
0.5636,4.047420269741373e-05,0.0815365260401486
0.5641,4.039199595004877e-05,0.08153652601669346
0.5646,4.030993480443252e-05,0.08153652599331283
0.5651,4.022801887408016e-05,0.08153652597000696
0.5656,4.0146247773873425e-05,0.0815365259467755
0.5661,4.006462112005458e-05,0.08153652592361815
0.5666,3.9983138530220654e-05,0.08153652590053483
0.5671,3.990179962331708e-05,0.08153652587752493
0.5676,3.982060401963216e-05,0.08153652585458838
0.5681,3.97395513407909e-05,0.08153652583172505
0.5686,3.96586412097492e-05,0.0815365258089344
0.5691,3.957787325078813e-05,0.08153652578621676
0.5696,3.949724708950779e-05,0.08153652576357125
0.5701,3.941676235282183e-05,0.08153652574099779
0.5706,3.933641866895174e-05,0.08153652571849644
0.5711,3.9256215667420674e-05,0.08153652569606647
0.5716,3.917615297904835e-05,0.08153652567370784
0.5721,3.9096230235944994e-05,0.0815365256514204
0.5726,3.901644707150581e-05,0.08153652562920377
0.5731,3.893680312040544e-05,0.08153652560705814
0.5736,3.885729801859211e-05,0.08153652558498242
0.5741,3.877793140328264e-05,0.0815365255629773
0.5746,3.8698702912956236e-05,0.08153652554104182
0.5751000000000001,3.861961218734959e-05,0.08153652551917608
0.5756,3.854065886745108e-05,0.08153652549737973
0.5761000000000001,3.84618425954955e-05,0.0815365254756528
0.5766,3.838316301495851e-05,0.08153652545399473
0.5771,3.830461977055132e-05,0.08153652543240528
0.5776,3.82262125082155e-05,0.08153652541088456
0.5781,3.814794087511744e-05,0.081536525389432
0.5786,3.806980451964308e-05,0.08153652536804748
0.5791,3.799180309139288e-05,0.08153652534673095
0.5796,3.791393624117612e-05,0.08153652532548153
0.5801,3.78362036210064e-05,0.08153652530429992
0.5806,3.7758604884095564e-05,0.08153652528318509
0.5811,3.768113968484943e-05,0.08153652526213744
0.5816,3.76038076788619e-05,0.08153652524115623
0.5821,3.752660852291046e-05,0.08153652522024153
0.5826,3.7449541874950706e-05,0.08153652519939313
0.5831,3.737260739411146e-05,0.08153652517861079
0.5836,3.7295804740689696e-05,0.08153652515789428
0.5841,3.721913357614549e-05,0.08153652513724294
0.5846,3.714259356309731e-05,0.08153652511665731
0.5851,3.7066184365316695e-05,0.08153652509613674
0.5856,3.6989905647723564e-05,0.08153652507568122
0.5861,3.6913757076381184e-05,0.0815365250552901
0.5866,3.68377383184915e-05,0.0815365250349636
0.5871,3.676184904239004e-05,0.08153652501470111
0.5876,3.668608891754137e-05,0.08153652499450294
0.5881,3.661045761453399e-05,0.08153652497436868
0.5886,3.6534954805075674e-05,0.08153652495429788
0.5891,3.645958016198885e-05,0.08153652493429032
0.5896,3.6384333359205755e-05,0.08153652491434595
0.5901,3.63092140717638e-05,0.08153652489446474
0.5906,3.623422197580077e-05,0.0815365248746464
0.5911,3.615935674855023e-05,0.08153652485489041
0.5916,3.6084618068337e-05,0.08153652483519712
0.5921,3.601000561457229e-05,0.08153652481556549
0.5926,3.593551906774952e-05,0.08153652479599609
0.5931,3.586115810943928e-05,0.08153652477648807
0.5936,3.5786922422285316e-05,0.08153652475704208
0.5941,3.571281168999942e-05,0.08153652473765706
0.5946,3.563882559735749e-05,0.08153652471833331
0.5951,3.556496383019469e-05,0.08153652469907041
0.5956,3.5491226075401214e-05,0.0815365246798683
0.5961,3.541761202091774e-05,0.0815365246607266
0.5966,3.5344121355731114e-05,0.0815365246416455
0.5971,3.527075376986979e-05,0.08153652462262406
0.5976,3.5197508954399874e-05,0.0815365246036629
0.5981,3.5124386601420295e-05,0.08153652458476147
0.5986,3.5051386404058775e-05,0.08153652456591949
0.5991,3.497850805646753e-05,0.08153652454713693
0.5996,3.490575125381886e-05,0.08153652452841334
0.6001,3.48331156923011e-05,0.08153652450974876
0.6006,3.47606010691142e-05,0.08153652449114296
0.6011,3.468820708246564e-05,0.08153652447259578
0.6016,3.461593343156616e-05,0.08153652445410693
0.6021,3.4543779816625686e-05,0.08153652443567645
0.6026,3.4471745938849015e-05,0.08153652441730368
0.6031,3.4399831500431985e-05,0.08153652439898883
0.6036,3.4328036204557046e-05,0.08153652438073164
0.6041,3.425635975538936e-05,0.08153652436253153
0.6046,3.418480185807284e-05,0.0815365243443892
0.6051,3.411336221872568e-05,0.08153652432630339
0.6056,3.404204054443694e-05,0.0815365243082747
0.6061,3.397083654326206e-05,0.08153652429030281
0.6066,3.3899749924219e-05,0.08153652427238746
0.6071,3.382878039728436e-05,0.08153652425452819
0.6076,3.375792767338942e-05,0.08153652423672504
0.6081,3.3687191464416314e-05,0.08153652421897828
0.6086,3.3616571483193665e-05,0.081536524201287
0.6091,3.354606744349323e-05,0.08153652418365098
0.6096,3.3475679060026004e-05,0.08153652416607093
0.6101,3.340540604843788e-05,0.08153652414854577
0.6106,3.333524812530632e-05,0.0815365241310757
0.6111,3.326520500813642e-05,0.08153652411366077
0.6116,3.319527641535687e-05,0.08153652409630033
0.6121,3.312546206631651e-05,0.08153652407899417
0.6126,3.3055761681280535e-05,0.08153652406174283
0.6131,3.298617498142647e-05,0.08153652404454557
0.6136,3.291670168884071e-05,0.08153652402740218
0.6141,3.2847341526514845e-05,0.0815365240103127
0.6146,3.2778094218341825e-05,0.081536523993277
0.6151,3.270895948911228e-05,0.0815365239762944
0.6156,3.263993706451118e-05,0.08153652395936553
0.6161,3.257102667111375e-05,0.08153652394248956
0.6166,3.250222803638219e-05,0.08153652392566649
0.6171,3.243354088866213e-05,0.08153652390889668
0.6176,3.2364964957178605e-05,0.08153652389217925
0.6181,3.229649997203301e-05,0.08153652387551422
0.6186,3.2228145664199294e-05,0.08153652385890137
0.6191,3.2159901765520554e-05,0.08153652384234071
0.6196,3.2091768008705455e-05,0.08153652382583236
0.6201,3.202374412732461e-05,0.0815365238093754
0.6206,3.195582985580745e-05,0.0815365237929705
0.6211,3.188802492943841e-05,0.08153652377661676
0.6216,3.1820329084353765e-05,0.08153652376031446
0.6221,3.175274205753803e-05,0.08153652374406337
0.6226,3.168526358682065e-05,0.08153652372786338
0.6231,3.161789341087244e-05,0.08153652371171388
0.6236,3.155063126920255e-05,0.08153652369561518
0.6241,3.148347690215482e-05,0.08153652367956708
0.6246,3.141643005090448e-05,0.08153652366356937
0.6251,3.134949045745486e-05,0.08153652364762169
0.6256,3.128265786463418e-05,0.08153652363172424
0.6261,3.1215932016092055e-05,0.08153652361587647
0.6266,3.11493126562964e-05,0.08153652360007842
0.6271,3.108279953053014e-05,0.0815365235843302
0.6276,3.101639238488773e-05,0.08153652356863113
0.6281,3.0950090966272275e-05,0.08153652355298117
0.6286,3.088389502239222e-05,0.08153652353738089
0.6291,3.081780430175782e-05,0.08153652352182908
0.6296,3.075181855367844e-05,0.08153652350632624
0.6301,3.068593752825911e-05,0.08153652349087212
0.6306,3.0620160976397314e-05,0.08153652347546622
0.6311,3.055448864978018e-05,0.08153652346010895
0.6316,3.048892030088089e-05,0.08153652344479975
0.6321,3.0423455682955948e-05,0.08153652342953845
0.6326,3.0358094550042003e-05,0.08153652341432528
0.6331,3.0292836656952565e-05,0.08153652339915964
0.6336,3.0227681759275167e-05,0.08153652338404155
0.6341,3.0162629613368366e-05,0.08153652336897123
0.6346,3.0097679976358284e-05,0.08153652335394797
0.6351,3.0032832606136136e-05,0.0815365233389718
0.6356,2.9968087261354892e-05,0.08153652332404282
0.6361,2.9903443701426337e-05,0.08153652330916078
0.6366,2.9838901686518035e-05,0.0815365232943252
0.6371,2.9774460977550602e-05,0.08153652327953628
0.6376000000000001,2.9710121336194468e-05,0.08153652326479387
0.6381,2.9645882524867135e-05,0.0815365232500978
0.6386000000000001,2.958174430673003e-05,0.08153652323544754
0.6391,2.9517706445685962e-05,0.08153652322084348
0.6396000000000001,2.9453768706375837e-05,0.08153652320628516
0.6401,2.938993085417609e-05,0.08153652319177287
0.6406,2.9326192655195477e-05,0.08153652317730588
0.6411,2.9262553876272482e-05,0.08153652316288411
0.6416,2.9199014284972588e-05,0.08153652314850808
0.6421,2.9135573649584934e-05,0.08153652313417681
0.6426,2.9072231739120158e-05,0.08153652311989096
0.6431,2.900898832330699e-05,0.0815365231056499
0.6436,2.8945843172589825e-05,0.08153652309145332
0.6441,2.8882796058125945e-05,0.08153652307730157
0.6446,2.8819846751782582e-05,0.08153652306319448
0.6451,2.875699502613415e-05,0.08153652304913137
0.6456,2.8694240654459793e-05,0.08153652303511245
0.6461,2.863158341074029e-05,0.08153652302113741
0.6466,2.8569023069655802e-05,0.0815365230072068
0.6471,2.8506559406582493e-05,0.08153652299331975
0.6476,2.8444192197590556e-05,0.08153652297947644
0.6481,2.838192121944106e-05,0.08153652296567668
0.6486,2.8319746249583515e-05,0.08153652295192028
0.6491,2.825766706615305e-05,0.08153652293820694
0.6496,2.8195683447968114e-05,0.08153652292453711
0.6501,2.8133795174527267e-05,0.08153652291091003
0.6506,2.8072002026007188e-05,0.08153652289732578
0.6511,2.8010303783259623e-05,0.08153652288378403
0.6516,2.7948700227809236e-05,0.08153652287028561
0.6521,2.788719114185033e-05,0.08153652285682929
0.6526,2.782577630824497e-05,0.08153652284341498
0.6531,2.7764455510520234e-05,0.08153652283004316
0.6536,2.77032285328655e-05,0.08153652281671364
0.6541,2.7642095160129912e-05,0.08153652280342584
0.6546,2.7581055177820177e-05,0.08153652279017998
0.6551,2.752010837209769e-05,0.08153652277697591
0.6556,2.7459254529776212e-05,0.08153652276381322
0.6561,2.739849343831946e-05,0.08153652275069229
0.6566,2.7337824885838373e-05,0.08153652273761232
0.6571,2.7277248661089017e-05,0.08153652272457397
0.6576,2.7216764553469693e-05,0.08153652271157627
0.6581,2.7156372353018995e-05,0.08153652269862009
0.6586,2.7096071850412843e-05,0.08153652268570447
0.6591,2.7035862836962534e-05,0.08153652267282964
0.6596,2.6975745104612045e-05,0.08153652265999528
0.6601,2.691571844593581e-05,0.08153652264720176
0.6606,2.685578265413614e-05,0.08153652263444834
0.6611,2.6795937523041046e-05,0.08153652262173518
0.6616,2.6736182847101774e-05,0.08153652260906205
0.6621,2.6676518421390425e-05,0.08153652259642874
0.6626,2.6616944041597828e-05,0.08153652258383574
0.6631,2.65574595040308e-05,0.0815365225712824
0.6636,2.6498064605610225e-05,0.08153652255876878
0.6641,2.6438759143868454e-05,0.08153652254629454
0.6646,2.6379542916947262e-05,0.08153652253385978
0.6651,2.6320415723595318e-05,0.08153652252146426
0.6656,2.6261377363166067e-05,0.08153652250910774
0.6661,2.620242763561545e-05,0.08153652249679069
0.6666,2.614356634149946e-05,0.08153652248451225
0.6671,2.6084793281972158e-05,0.08153652247227261
0.6676,2.6026108258783344e-05,0.08153652246007209
0.6681,2.596751107427609e-05,0.08153652244790992
0.6686,2.5909001531384905e-05,0.0815365224357861
0.6691,2.585057943363335e-05,0.08153652242370113
0.6696,2.5792244585131665e-05,0.08153652241165392
0.6701,2.573399679057494e-05,0.08153652239964511
0.6706,2.5675835855240647e-05,0.08153652238767431
0.6711,2.5617761584986524e-05,0.08153652237574119
0.6716,2.5559773786248635e-05,0.0815365223638463
0.6721,2.550187226603877e-05,0.08153652235198863
0.6726,2.5444056831942878e-05,0.08153652234016899
0.6731,2.538632729211838e-05,0.08153652232838673
0.6736,2.5328683455292434e-05,0.08153652231664173
0.6741,2.5271125130759635e-05,0.08153652230493398
0.6746,2.521365212838003e-05,0.08153652229326334
0.6751,2.5156264258576892e-05,0.08153652228162978
0.6756,2.509896133233482e-05,0.08153652227003363
0.6761,2.5041743161197318e-05,0.08153652225847396
0.6766,2.498460955726516e-05,0.0815365222469509
0.6771,2.492756033319407e-05,0.08153652223546452
0.6776,2.4870595302192765e-05,0.08153652222401465
0.6781,2.4813714278020802e-05,0.08153652221260112
0.6786,2.4756917074986743e-05,0.08153652220122391
0.6791,2.4700203507946007e-05,0.0815365221898832
0.6796,2.4643573392298764e-05,0.08153652217857835
0.6801,2.4587026543988097e-05,0.08153652216730904
0.6806,2.453056277949812e-05,0.0815365221560762
0.6811,2.4474181915851615e-05,0.08153652214487901
0.6816,2.4417883770608324e-05,0.08153652213371738
0.6821,2.4361668161862958e-05,0.08153652212259131
0.6826,2.4305534908243267e-05,0.0815365221115009
0.6831,2.4249483828907807e-05,0.08153652210044544
0.6836,2.4193514743544518e-05,0.08153652208942556
0.6841,2.413762747236826e-05,0.08153652207844071
0.6846,2.408182183611925e-05,0.08153652206749104
0.6851,2.4026097656060955e-05,0.0815365220565765
0.6856,2.3970454753978204e-05,0.08153652204569647
0.6861,2.3914892952175393e-05,0.08153652203485111
0.6866,2.38594120734746e-05,0.08153652202404073
0.6871,2.3804011941213437e-05,0.08153652201326478
0.6876,2.3748692379243566e-05,0.08153652200252337
0.6881,2.3693453211928427e-05,0.08153652199181602
0.6886,2.363829426414183e-05,0.08153652198114317
0.6891,2.358321536126565e-05,0.0815365219705044
0.6896,2.352821632918835e-05,0.08153652195989991
0.6901,2.3473296994302795e-05,0.08153652194932895
0.6906,2.3418457183504872e-05,0.08153652193879214
0.6911,2.3363696724191215e-05,0.0815365219282889
0.6916,2.330901544425778e-05,0.08153652191781972
0.6921,2.325441317209766e-05,0.08153652190738399
0.6926,2.319988973659959e-05,0.08153652189698152
0.6931,2.314544496714612e-05,0.08153652188661252
0.6936,2.3091078693611753e-05,0.08153652187627715
0.6941,2.303679074636104e-05,0.08153652186597456
0.6946,2.2982580956247178e-05,0.08153652185570498
0.6951,2.2928449154609953e-05,0.08153652184546856
0.6956,2.287439517327414e-05,0.08153652183526522
0.6961,2.2820418844547653e-05,0.08153652182509485
0.6966,2.2766520001219823e-05,0.08153652181495699
0.6971,2.2712698476559765e-05,0.08153652180485156
0.6976,2.2658954104314647e-05,0.08153652179477858
0.6981,2.260528671870794e-05,0.08153652178473848
0.6986,2.2551696154437646e-05,0.0815365217747308
0.6991,2.2498182246674654e-05,0.08153652176475525
0.6996,2.244474483106107e-05,0.08153652175481142
0.7001000000000001,2.2391383743708647e-05,0.08153652174490006
0.7006,2.2338098821196863e-05,0.08153652173502057
0.7011000000000001,2.228488990057141e-05,0.08153652172517309
0.7016,2.2231756819342545e-05,0.08153652171535743
0.7021000000000001,2.217869941548331e-05,0.08153652170557357
0.7026,2.2125717527428074e-05,0.08153652169582146
0.7031000000000001,2.2072810994070627e-05,0.08153652168610072
0.7036,2.2019979654762863e-05,0.08153652167641126
0.7041,2.1967223349312957e-05,0.08153652166675328
0.7046,2.1914541917983755e-05,0.08153652165712667
0.7051,2.186193520149123e-05,0.08153652164753125
0.7056,2.180940304100277e-05,0.08153652163796682
0.7061,2.175694527813576e-05,0.08153652162843344
0.7066,2.1704561754955786e-05,0.081536521618931
0.7071,2.1652252313975186e-05,0.08153652160945936
0.7076,2.1600016798151442e-05,0.08153652160001863
0.7081,2.1547855050885553e-05,0.08153652159060845
0.7086,2.149576691602056e-05,0.08153652158122905
0.7091,2.1443752237839924e-05,0.08153652157188022
0.7096,2.1391810861065923e-05,0.08153652156256147
0.7101,2.133994263085831e-05,0.08153652155327328
0.7106,2.1288147392812548e-05,0.08153652154401544
0.7111,2.123642499295837e-05,0.0815365215347874
0.7116,2.1184775277758257e-05,0.08153652152558945
0.7121,2.1133198094106035e-05,0.08153652151642198
0.7126,2.1081693289324973e-05,0.08153652150728379
0.7131,2.1030260711166855e-05,0.08153652149817578
0.7136,2.0978900207809972e-05,0.08153652148909768
0.7141,2.092761162785785e-05,0.0815365214800489
0.7146,2.0876394820337805e-05,0.08153652147103
0.7151,2.082524963469935e-05,0.0815365214620405
0.7156,2.0774175920812732e-05,0.08153652145308032
0.7161,2.0723173528967615e-05,0.08153652144414968
0.7166,2.0672242309871337e-05,0.08153652143524812
0.7171,2.062138211464778e-05,0.08153652142637602
0.7176,2.0570592794835573e-05,0.08153652141753269
0.7181,2.051987420238703e-05,0.08153652140871857
0.7186,2.046922618966631e-05,0.0815365213999332
0.7191,2.041864860944838e-05,0.08153652139117691
0.7196,2.036814131491721e-05,0.08153652138244931
0.7201,2.0317704159664692e-05,0.0815365213737505
0.7206,2.0267336997688924e-05,0.08153652136508029
0.7211,2.0217039683393083e-05,0.0815365213564386
0.7216,2.016681207158375e-05,0.08153652134782519
0.7221,2.0116654017469778e-05,0.08153652133924005
0.7226,2.0066565376660725e-05,0.08153652133068376
0.7231,2.0016546005165454e-05,0.08153652132215536
0.7236,1.9966595759390898e-05,0.08153652131365532
0.7241,1.991671449614054e-05,0.08153652130518332
0.7246,1.986690207261308e-05,0.08153652129673894
0.7251,1.9817158346401275e-05,0.08153652128832298
0.7256,1.9767483175490167e-05,0.08153652127993471
0.7261,1.9717876418256112e-05,0.08153652127157406
0.7266,1.9668337933465257e-05,0.08153652126324112
0.7271,1.9618867580272263e-05,0.08153652125493599
0.7276,1.9569465218218866e-05,0.08153652124665821
0.7281,1.9520130707232753e-05,0.0815365212384081
0.7286,1.9470863907625967e-05,0.08153652123018551
0.7291,1.9421664680093784e-05,0.08153652122198994
0.7296,1.9372532885713387e-05,0.0815365212138219
0.7301,1.9323468385942442e-05,0.08153652120568063
0.7306,1.9274471042617965e-05,0.08153652119756688
0.7311,1.9225540717954894e-05,0.08153652118948032
0.7316,1.9176677274544682e-05,0.08153652118142002
0.7321,1.9127880575354464e-05,0.08153652117338706
0.7326,1.907915048372521e-05,0.08153652116538067
0.7331,1.9030486863370887e-05,0.08153652115740125
0.7336,1.8981889578376917e-05,0.08153652114944852
0.7341,1.8933358493199048e-05,0.08153652114152238
0.7346,1.8884893472662023e-05,0.08153652113362274
0.7351,1.88364943819584e-05,0.08153652112574944
0.7356,1.8788161086647256e-05,0.08153652111790255
0.7361,1.8739893452652917e-05,0.08153652111008183
0.7366,1.8691691346263797e-05,0.0815365211022876
0.7371,1.864355463413109e-05,0.08153652109451955
0.7376,1.8595483183267506e-05,0.08153652108677738
0.7381,1.8547476861046232e-05,0.08153652107906145
0.7386,1.8499535535199462e-05,0.08153652107137142
0.7391,1.84516590738174e-05,0.08153652106370732
0.7396,1.8403847345346842e-05,0.08153652105606891
0.7401,1.8356100218590244e-05,0.08153652104845643
0.7406,1.8308417562704223e-05,0.08153652104086968
0.7411,1.8260799247198543e-05,0.0815365210333082
0.7416,1.82132451419349e-05,0.0815365210257722
0.7421,1.8165755117125786e-05,0.08153652101826232
0.7426,1.8118329043333086e-05,0.0815365210107775
0.7431,1.807096679146716e-05,0.08153652100331786
0.7436,1.8023668232785573e-05,0.08153652099588382
0.7441,1.79764332388919e-05,0.08153652098847494
0.7446,1.7929261681734567e-05,0.08153652098109102
0.7451,1.7882153433605752e-05,0.08153652097373205
0.7456,1.7835108367140254e-05,0.08153652096639863
0.7461,1.7788126355314137e-05,0.08153652095908971
0.7466,1.7741207271443832e-05,0.08153652095180568
0.7471,1.769435098918494e-05,0.0815365209445466
0.7476,1.764755738253102e-05,0.08153652093731246
0.7481,1.7600826325812443e-05,0.08153652093010264
0.7486,1.7554157693695387e-05,0.08153652092291741
0.7491,1.750755136118074e-05,0.08153652091575711
0.7496,1.7461007203602682e-05,0.08153652090862083
0.7501,1.7414525096628037e-05,0.08153652090150942
0.7506,1.7368104916254724e-05,0.08153652089442219
0.7511,1.7321746538810932e-05,0.08153652088735909
0.7516,1.7275449840953963e-05,0.08153652088032057
0.7521,1.7229214699669065e-05,0.08153652087330593
0.7526,1.718304099226841e-05,0.08153652086631547
0.7531,1.7136928596389994e-05,0.08153652085934907
0.7536,1.7090877389996547e-05,0.08153652085240655
0.7541,1.7044887251374508e-05,0.08153652084548815
0.7546,1.6998958059132837e-05,0.0815365208385938
0.7551,1.6953089692201967e-05,0.08153652083172248
0.7556,1.6907282029833003e-05,0.0815365208248755
0.7561,1.6861534951596235e-05,0.08153652081805188
0.7566,1.6815848337380423e-05,0.08153652081125215
0.7571,1.6770222067391545e-05,0.08153652080447588
0.7576,1.672465602215182e-05,0.08153652079772282
0.7581,1.6679150082498767e-05,0.08153652079099327
0.7586,1.6633704129584034e-05,0.08153652078428764
0.7591,1.658831804487227e-05,0.08153652077760466
0.7596,1.6542991710140374e-05,0.08153652077094498
0.7601,1.6497725007476307e-05,0.08153652076430867
0.7606,1.6452517819277983e-05,0.08153652075769541
0.7611,1.6407370028252455e-05,0.08153652075110523
0.7616,1.636228151741472e-05,0.08153652074453807
0.7621,1.63172521700868e-05,0.08153652073799382
0.7626000000000001,1.6272281869896753e-05,0.08153652073147255
0.7631,1.6227370500777565e-05,0.08153652072497394
0.7636000000000001,1.61825179469663e-05,0.08153652071849826
0.7641,1.613772409300296e-05,0.081536520712045
0.7646000000000001,1.6092988823729604e-05,0.08153652070561439
0.7651,1.604831202428935e-05,0.08153652069920682
0.7656000000000001,1.600369358012522e-05,0.0815365206928213
0.7661,1.5959133376979496e-05,0.08153652068645859
0.7666000000000001,1.5914631300892344e-05,0.08153652068011787
0.7671,1.5870187238201254e-05,0.08153652067379989
0.7676000000000001,1.582580107553971e-05,0.08153652066750398
0.7681,1.578147269983647e-05,0.08153652066123049
0.7686,1.5737201998314477e-05,0.08153652065497914
0.7691,1.5692988858489923e-05,0.08153652064874979
0.7696,1.5648833168171394e-05,0.08153652064254263
0.7701,1.5604734815458777e-05,0.08153652063635736
0.7706,1.556069368874241e-05,0.08153652063019401
0.7711,1.5516709676702117e-05,0.08153652062405271
0.7716,1.5472782668306257e-05,0.08153652061793314
0.7721,1.5428912552810774e-05,0.08153652061183529
0.7726,1.5385099219758365e-05,0.08153652060575939
0.7731,1.5341342558977377e-05,0.08153652059970501
0.7736,1.5297642460581086e-05,0.08153652059367249
0.7741,1.5253998814966571e-05,0.08153652058766128
0.7746,1.5210411512813986e-05,0.08153652058167149
0.7751,1.516688044508558e-05,0.08153652057570357
0.7756,1.5123405503024667e-05,0.08153652056975659
0.7761,1.507998657815493e-05,0.08153652056383137
0.7766,1.5036623562279336e-05,0.08153652055792707
0.7771,1.4993316347479384e-05,0.08153652055204412
0.7776,1.495006482611413e-05,0.08153652054618248
0.7781,1.4906868890819221e-05,0.08153652054034176
0.7786,1.4863728434506216e-05,0.08153652053452211
0.7791,1.4820643350361498e-05,0.08153652052872368
0.7796,1.4777613531845504e-05,0.0815365205229462
0.7801,1.4734638872691766e-05,0.08153652051718957
0.7806,1.4691719266906174e-05,0.08153652051145385
0.7811,1.4648854608765902e-05,0.08153652050573874
0.7816,1.4606044792818777e-05,0.08153652050004463
0.7821,1.4563289713882185e-05,0.08153652049437121
0.7826,1.452058926704238e-05,0.08153652048871826
0.7831,1.4477943347653503e-05,0.08153652048308599
0.7836,1.4435351851336866e-05,0.08153652047747438
0.7841,1.4392814673979932e-05,0.08153652047188312
0.7846,1.4350331711735633e-05,0.08153652046631243
0.7851,1.4307902861021369e-05,0.08153652046076218
0.7856,1.42655280185183e-05,0.08153652045523198
0.7861,1.422320708117043e-05,0.08153652044972232
0.7866,1.4180939946183812e-05,0.08153652044423296
0.7871,1.4138726511025646e-05,0.08153652043876365
0.7876,1.4096566673423543e-05,0.08153652043331441
0.7881,1.4054460331364645e-05,0.08153652042788527
0.7886,1.4012407383094849e-05,0.08153652042247637
0.7891,1.3970407727117822e-05,0.08153652041708706
0.7896,1.392846126219453e-05,0.08153652041171822
0.7901,1.3886567887341976e-05,0.08153652040636905
0.7906,1.38447275018328e-05,0.08153652040103974
0.7911,1.3802940005194158e-05,0.0815365203957301
0.7916,1.376120529720719e-05,0.08153652039044026
0.7921,1.3719523277905958e-05,0.08153652038517017
0.7926,1.3677893847576852e-05,0.08153652037991962
0.7931,1.3636316906757671e-05,0.08153652037468861
0.7936,1.359479235623691e-05,0.08153652036947728
0.7941,1.3553320097052926e-05,0.08153652036428573
0.7946,1.3511900030493112e-05,0.08153652035911316
0.7951,1.3470532058093233e-05,0.08153652035396022
0.7956,1.3429216081636558e-05,0.0815365203488267
0.7961,1.3387952003153044e-05,0.08153652034371227
0.7966,1.334673972491871e-05,0.08153652033861712
0.7971,1.3305579149454696e-05,0.08153652033354115
0.7976,1.3264470179526645e-05,0.08153652032848459
0.7981,1.3223412718143781e-05,0.08153652032344691
0.7986,1.3182406668558295e-05,0.08153652031842826
0.7991,1.3141451934264507e-05,0.08153652031342895
0.7996,1.3100548418998094e-05,0.08153652030844842
0.8001,1.305969602673535e-05,0.08153652030348642
0.8006,1.3018894661692557e-05,0.08153652029854372
0.8011,1.2978144228325011e-05,0.0815365202936199
0.8016,1.2937444631326439e-05,0.08153652028871475
0.8021,1.2896795775628171e-05,0.08153652028382817
0.8026,1.2856197566398537e-05,0.08153652027896055
0.8031,1.2815649909041926e-05,0.0815365202741116
0.8036,1.2775152709198218e-05,0.08153652026928124
0.8041,1.2734705872741941e-05,0.0815365202644694
0.8046,1.2694309305781599e-05,0.0815365202596757
0.8051,1.2653962914659027e-05,0.08153652025490095
0.8056,1.2613666605948491e-05,0.08153652025014456
0.8061,1.2573420286456011e-05,0.08153652024540624
0.8066,1.2533223863218817e-05,0.0815365202406865
0.8071,1.2493077243504406e-05,0.0815365202359851
0.8076,1.2452980334809938e-05,0.08153652023130177
0.8081,1.2412933044861519e-05,0.08153652022663659
0.8086,1.2372935281613532e-05,0.08153652022198962
0.8091,1.2332986953247821e-05,0.08153652021736109
0.8096,1.229308796817306e-05,0.0815365202127502
0.8101,1.2253238235024077e-05,0.08153652020815733
0.8106,1.2213437662661137e-05,0.08153652020358274
0.8111,1.2173686160169156e-05,0.08153652019902562
0.8116,1.2133983636857235e-05,0.08153652019448719
0.8121,1.2094330002257615e-05,0.08153652018996566
0.8126,1.2054725166125433e-05,0.08153652018546267
0.8131,1.2015169038437606e-05,0.08153652018097694
0.8136,1.1975661529392481e-05,0.0815365201765092
0.8141,1.193620254940896e-05,0.08153652017205915
0.8146,1.189679200912586e-05,0.08153652016762643
0.8151,1.1857429819401328e-05,0.08153652016321147
0.8156,1.1818115891312081e-05,0.08153652015881434
0.8161,1.177885013615272e-05,0.0815365201544344
0.8166,1.1739632465435141e-05,0.081536520150072
0.8171,1.1700462790887826e-05,0.08153652014572715
0.8176,1.1661341024455181e-05,0.08153652014139955
0.8181,1.1622267078296826e-05,0.08153652013708898
0.8186,1.158324086478714e-05,0.08153652013279628
0.8191,1.1544262296514297e-05,0.08153652012852067
0.8196,1.1505331286279846e-05,0.08153652012426214
0.8201,1.1466447747097982e-05,0.08153652012002063
0.8206,1.1427611592194932e-05,0.08153652011579635
0.8211,1.1388822735008241e-05,0.08153652011158938
0.8216,1.1350081089186182e-05,0.08153652010739924
0.8221,1.1311386568587127e-05,0.08153652010322637
