,g,Q,t,y
493,0.0037281744776732845,-0.087513927598725,0,0.812
494,0.2588111272510282,-0.025637791252288378,0,0.7909999999999999
495,0.03357157172300929,-0.021042916535744638,0,0.7020000000000001
496,0.777614268268283,-0.05093885401352316,1,0.8170000000000001
497,0.004589281527595579,-0.09312880653214428,0,0.826
498,0.011254797435056078,-0.08858269608326774,0,0.79
499,0.3188417862514642,-0.003506747128349641,0,0.7490000000000001
500,0.009388972019474891,-0.08858269608326774,0,0.825
501,0.03385700828854253,-0.039137767241348875,0,0.7879999999999999
502,0.9307225364116012,-0.05093885401352316,1,0.603
503,0.2810399732572121,-0.021042916535744638,1,0.643
504,0.29947251623690685,-0.015428037602325362,0,0.7829999999999999
505,0.04452196891351344,-0.08296781714984847,0,0.833
506,0.6206276666842666,-0.05655373294694244,0,0.8079999999999999
507,0.008932971629917682,-0.08858269608326774,0,0.8220000000000001
508,0.3202005536935756,-0.015428037602325362,0,0.7190000000000001
509,0.86941388302462,-0.060647204781555164,0,0.74
510,0.6773632611274225,-0.01603942225433863,0,0.755
511,0.04433225412257868,-0.09317757079981148,0,0.767
512,0.027857047060743993,-0.03519389358963909,0,0.784
513,0.03433648896259033,-0.03519389358963909,0,0.659
514,0.5407909460301226,-0.009121626061768917,0,0.71
515,0.017638828553257643,-0.08296781714984847,0,0.537
516,0.18433470400029905,-0.003506747128349641,0,0.657
517,0.5923382588887897,-0.025637791252288378,1,0.716
518,0.946947481954134,-0.041172902432939695,1,0.642
519,0.07372696347361676,-0.021042916535744638,0,0.603
520,0.05879280336286872,-0.043732641957892615,0,0.674
521,0.4374603517688929,-0.041355469246894816,1,0.674
522,0.40077638012411365,-0.015428037602325362,0,0.584
523,0.015146389202498936,-0.087513927598725,0,0.792
524,0.03158492444362104,-0.03519389358963909,0,0.647
525,0.0980525701862206,-0.021042916535744638,0,0.667
526,0.07241361076929749,-0.05245487773679147,0,0.836
527,0.15527639002342739,-0.015428037602325362,0,0.742
528,0.15616913066211707,-0.021042916535744638,0,0.563
529,0.3718969346205203,-0.003506747128349641,1,0.764
530,0.11099903612723444,-0.021042916535744638,1,0.7290000000000001
